578410.34,42284.55,61698.96,21042.41,23674.37,28304.50,27921.34,31084.63,30338.98,26383.35,28572.67,25332.04,27067.96,28940.22,28670.84,28173.21,29109.36,29129.19,28686.32,27273.25
472830.67,413687.41,323664.35,43157.29,40988.07,31849.08,30037.26,32847.97,31377.17,34495.87,37226.37,33403.31,30392.68,32540.86,31498.43,30568.08,31817.39,26076.01,26707.24,27796.99
193482.59,39776.47,49351.23,25921.74,27442.35,32291.16,37079.96,41658.97,36775.09,40329.42,37482.71,28577.09,27697.73,29650.66,31380.21,31585.01,32229.72,33549.95,34646.42,28330.58
12063.99,22327.45,30472.26,26128.20,31273.56,36782.62,33158.50,24824.67,26681.62,29552.81,29033.24,31578.53,33458.35,24759.94,25982.45,26822.24,27576.04,28659.21,25829.23,25560.79
12063.99,22327.45,30472.26,26128.20,31273.56,36782.62,33158.50,24824.67,26681.62,29552.81,29033.24,31578.53,33458.35,24759.94,25145.78,25953.86,27066.97,24469.74,24282.70,23705.10
12063.99,22327.45,30472.26,26128.20,31273.56,36782.62,33158.50,24824.67,26681.62,29552.81,29033.24,31578.53,33458.35,30962.11,26528.58,26822.24,27576.04,28659.21,25829.23,25560.79
64860.32,115602.50,88474.41,59279.23,57575.95,41204.46,35965.25,29830.90,26465.92,24946.21,23667.21,25048.51,26438.40,24112.97,25332.03,26862.17,26925.07,26710.42,25205.08,23200.71
33085.05,38187.92,25505.43,30655.87,20930.88,17837.48,19530.91,21786.76,20574.87,22254.47,21828.77,22551.82,21738.82,22846.89,23588.06,22708.31,23027.83,23162.98,24126.32,22876.28
14375.50,19647.06,16174.01,19630.84,18472.61,16817.15,15659.34,16659.50,14265.35,15227.10,14412.42,14388.62,14864.18,13547.75,12037.90,12361.89,12269.73,12512.64,13097.87,13316.68
151041.58,55743.69,51790.34,36673.78,30513.48,34007.07,35982.74,33176.02,33670.66,26470.68,28770.38,25449.45,25748.11,23611.20,19962.09,16412.16,16509.78,17064.32,17439.49,18196.01
885506.28,81799.91,87412.93,86118.39,73188.56,57865.80,17080.62,19155.20,16106.63,17097.38,16972.30,17154.93,15655.57,16564.13,17398.38,18385.28,18339.71,19231.82,20204.60,19329.15
5593.27,10227.44,14831.06,15058.50,18575.84,22043.85,19523.89,21748.93,23441.70,24979.76,26811.72,28627.40,30544.34,27580.65,29415.71,28935.67,25039.28,24554.02,24740.57,22517.40
8665.87,15535.33,18903.89,24915.96,28047.72,27228.55,27357.04,28817.44,31321.49,30876.92,22572.19,21449.10,18546.77,19085.69,19469.75,19657.56,20145.96,20499.35,20398.85,19504.71
14695.58,24631.10,23928.78,24777.69,18599.75,17335.35,15870.26,14290.18,15720.84,16529.52,17232.30,15941.01,15436.00,15205.37,15497.77,16150.77,16681.05,17586.02,18473.85,18498.92
25589.21,28104.74,29699.35,18422.81,19319.54,21267.26,24633.43,17658.93,16839.74,15839.22,14553.13,14943.01,15367.88,15523.17,16144.95,15062.83,14611.32,15359.77,15418.85,13928.36
37489.04,12199.98,14812.94,18259.63,20879.66,22099.80,21650.78,23438.03,22226.72,20672.47,22292.49,19962.67,20118.16,19709.41,17433.56,16577.26,17485.19,17553.83,16326.47,16728.34
3409642.74,9754.64,12718.29,12410.47,14877.34,16155.98,16901.12,16824.94,17297.69,19040.57,20701.91,20850.77,18911.72,20060.08,21338.37,21609.17,22869.45,24033.29,23159.56,21315.72
15395.83,29339.62,27042.50,24825.99,30520.26,35181.19,28708.72,26005.75,25411.10,27860.90,29873.65,32329.85,34185.01,30194.78,31149.09,31663.45,32352.30,31824.01,28139.01,27797.08
24161.98,39098.96,46295.81,57858.46,66064.88,43762.19,40534.12,44133.85,30749.54,29310.57,32168.73,32799.11,34654.92,37238.41,35655.14,26945.26,28094.93,28359.95,29482.91,30231.37
47809.86,57868.67,66617.22,23890.28,24927.22,29471.59,33689.39,30828.29,34256.22,36008.04,23746.77,24736.61,26645.69,28466.62,28803.75,22170.64,23016.53,22502.75,22597.63,22878.18
12063.99,22327.45,30472.26,26128.20,31273.56,36782.62,33158.50,24824.67,26681.62,29552.81,29033.24,31578.53,33458.35,24759.94,25145.78,25953.86,23110.26,23004.61,22519.79,21314.83
30525.09,34136.99,15140.46,15450.02,12772.35,10842.25,11986.26,13613.02,14369.28,15265.58,15827.47,16363.89,16835.07,17185.16,17892.51,18093.60,17931.83,17995.23,16215.19,16748.07
12063.99,22327.45,30472.26,26128.20,31273.56,36782.62,33158.50,24824.67,26681.62,29552.81,29033.24,31578.53,33458.35,30962.11,28143.30,28297.21,28498.69,29198.22,25829.23,25560.79
3258.62,5609.22,6285.54,6974.16,8639.78,9819.52,11445.08,12420.40,13965.84,12801.62,12728.65,12107.28,11551.26,11309.81,11710.21,12484.73,12129.45,12004.25,12249.53,12423.32
34485.89,12376.66,16748.11,19996.65,13995.56,16318.19,18652.17,18309.00,19960.56,21297.92,23251.31,23128.98,21976.13,22691.24,20768.34,21546.17,18572.58,17314.09,17608.88,17156.32
7140669.77,113736.52,39548.35,31838.42,38965.78,35392.45,33302.12,31867.43,30515.69,22685.78,20670.50,21035.71,18158.80,17890.32,18465.50,17508.82,17549.70,18148.66,18776.33,19414.20
16143.73,31783.47,44090.86,33603.53,39452.17,45597.96,38752.25,29947.12,27367.66,25447.39,24831.96,23279.03,24495.67,25477.37,25134.56,25319.99,26669.45,26575.90,25176.57,25451.36
559871.41,171281.81,123980.02,117729.59,98692.10,60173.45,36760.50,39922.73,36150.91,38511.44,41762.85,41060.12,41623.72,42531.43,41863.20,39508.90,35672.97,37505.83,32160.65,31510.59
15890.84,12354.01,15552.93,12350.02,15217.79,15259.06,17552.79,18702.54,20692.52,20829.66,19504.19,21147.78,22420.57,20380.93,21358.88,20353.53,20434.73,20896.71,21442.92,21114.19
308667.45,437618.68,25045.82,28350.08,31801.74,34927.16,23563.28,19470.14,21459.62,21270.50,21732.98,23135.77,23731.82,23342.57,24299.58,25722.05,24631.97,25206.47,24957.21,26161.20
21708.61,25856.22,18994.11,22079.17,18005.89,20616.54,12898.58,14563.08,15444.79,16614.09,17666.30,17946.34,18838.88,18620.22,18991.78,18922.87,20020.22,20161.24,20946.62,20816.47
10912.68,14276.16,20064.25,23262.94,15207.11,17685.96,18170.22,17962.29,18053.25,16664.42,17072.17,17526.80,18099.77,18012.87,17331.51,15338.94,15993.08,15634.90,14233.06,13918.11
34843.66,25655.99,30429.26,24645.63,21009.45,22367.33,17254.71,19686.84,20039.90,21528.11,22809.19,19519.31,17965.07,19268.14,20271.25,18957.11,19059.74,18827.07,18016.97,18720.95
197073.74,41568.38,27418.14,19992.96,23369.96,21198.84,21413.99,22344.74,24544.57,17476.04,18820.63,20435.98,21021.54,22536.59,23921.99,22918.34,20996.12,21947.14,23027.45,22555.44
12125.69,20689.24,30764.45,30417.52,37763.05,43398.97,33129.69,24856.30,27235.61,29731.42,27712.61,29740.09,31803.20,32473.52,33126.21,32458.73,31605.48,30091.74,27658.73,28421.17
103133.49,100215.13,31857.03,39870.06,47627.46,42406.33,46055.47,48056.78,34233.10,32267.70,35189.70,35866.77,33383.51,34613.78,36792.92,28347.59,29549.81,29354.13,30144.79,31515.70
47809.86,57868.67,66617.22,23890.28,29572.02,29912.86,34383.68,38502.30,34681.95,38062.58,39608.94,29620.70,28064.55,28859.55,30745.18,32533.42,32644.38,33733.09,34977.28,34716.63
12063.99,22327.45,30472.26,26128.20,31273.56,36782.62,33158.50,24824.67,26681.62,29552.81,29033.24,30884.55,28750.46,26267.01,26528.58,26822.24,27576.04,24469.74,24282.70,23705.10
31184.46,16501.88,19034.70,17774.90,22111.93,21848.43,23055.30,19141.91,21130.98,21518.95,22596.85,22678.61,20219.17,20870.10,19792.56,21078.36,20445.07,21143.12,22317.27,22715.26
12063.99,22327.45,30472.26,26128.20,31273.56,36782.62,33158.50,24824.67,26681.62,29552.81,29033.24,30884.55,28750.46,26267.01,26528.58,27714.68,28498.69,29198.22,30251.44,27188.71
59231.43,111185.29,71826.24,78436.42,46435.92,41466.27,35253.85,33160.61,36028.70,35214.63,30827.46,32789.95,33228.42,25761.99,26680.40,26765.09,25249.70,25199.46,23639.46,24783.06
36152.06,25534.59,31384.69,13100.24,15934.81,18763.74,15393.11,17575.84,19211.82,20805.81,22605.09,23965.84,24859.84,25902.99,27502.77,25143.22,25951.60,26939.10,26636.79,26350.62
252899.94,83241.64,32469.45,22288.15,17596.83,20925.78,21610.83,20585.25,21664.95,22947.31,23444.93,24861.07,26463.25,26935.62,27522.45,26230.66,27262.88,28720.11,26936.96,26578.06
4142751.60,20063.64,21113.06,15318.21,16893.89,19253.84,21879.32,12510.80,13557.19,14434.95,15228.08,15389.07,16533.93,17130.59,16356.03,16792.30,17397.78,17081.71,17530.70,18166.56
170547.75,33854.22,39240.69,34494.39,36909.59,43499.05,45882.04,33039.46,27898.02,24979.96,26417.08,24874.58,21347.81,22618.54,22455.56,23674.95,22436.98,22322.98,20904.83,21391.90
11787.10,12452.53,11533.80,13046.47,12926.57,10583.10,12319.07,11635.17,12531.51,10976.17,11142.46,12043.66,12648.90,12596.28,13418.58,14023.83,14601.18,15058.85,15857.67,16138.90
21403.04,16463.02,19856.24,19403.63,23630.28,27129.59,31451.45,34704.86,26260.92,28121.18,28557.92,30443.67,27949.22,28504.38,29476.15,30220.84,30422.88,30740.63,30916.69,31416.00
67436.90,17830.92,16457.55,18451.43,16384.42,17321.74,17989.18,19902.47,20849.18,19260.67,17917.50,19036.40,18295.96,17996.41,17866.40,18591.47,18981.89,18546.90,18934.11,19599.95
36960.14,39510.00,42172.83,36244.08,39855.95,24700.51,21302.21,22513.18,25036.83,26475.03,26552.14,27833.85,25631.46,27154.34,24316.25,23464.19,23021.85,23538.00,23976.97,21409.90
60372.26,69419.16,29106.48,16194.18,15615.11,15251.02,14817.13,15856.37,16308.13,15987.35,16542.59,16585.61,17396.73,18696.38,18939.45,20119.35,21357.13,18718.65,19728.52,20190.62
70401.18,80503.93,17602.88,21703.19,25610.30,29239.20,30959.53,25288.96,24956.73,25256.57,27201.08,25740.99,24024.41,25673.02,27451.80,29066.10,29319.33,26751.16,27882.22,27473.33
107824.06,193248.30,54287.58,23557.28,22861.30,24628.82,27066.08,27060.73,29583.24,24524.78,26375.04,27891.93,29855.07,31657.14,29088.48,27753.60,28780.21,28842.75,28306.23,26430.43
144093.22,82226.95,27815.92,34210.32,41691.98,46280.49,52071.82,44347.68,36862.28,31442.19,33880.10,36647.00,34423.80,33300.85,35447.93,28699.01,29488.58,29158.25,30613.78,31901.55
193482.59,39776.47,49351.23,25921.74,27442.35,32291.16,37079.96,41658.97,36775.09,40329.42,37482.71,28577.09,27532.69,29288.13,29610.88,30333.80,31686.01,32822.88,33850.37,28330.58
12063.99,22327.45,30472.26,26128.20,31273.56,36782.62,33158.50,24824.67,26681.62,29552.81,29033.24,30884.55,28750.46,26267.01,26528.58,26822.24,27576.04,24469.74,24282.70,23705.10
36036.83,20257.93,25353.23,29088.43,35204.41,38649.25,43096.05,43341.10,35981.70,38358.75,35766.98,34230.24,27897.45,25390.42,24857.32,22048.79,23378.22,23957.60,24729.61,24365.19
20503.98,32717.83,41480.64,26176.24,24286.02,24929.73,24493.34,20391.51,22535.44,21815.31,22941.82,23228.22,20043.26,19311.79,18115.51,16983.49,16998.48,17781.25,18592.57,17647.78
73299.15,25731.33,15328.45,17992.57,17076.50,18536.97,20594.17,22913.13,25321.70,24027.61,20855.33,21911.62,22529.91,23926.11,24233.23,24098.18,21386.79,21492.33,22457.21,23375.29
56448.69,57851.65,47414.29,57528.49,48693.84,23127.97,24840.97,25371.83,27058.06,26929.85,19134.14,20501.03,20906.99,21344.60,22077.17,21058.16,21220.34,18812.71,19634.16,20519.09
13180.70,24860.00,10801.89,13290.02,16387.09,16994.57,18357.17,15539.41,16731.03,17344.48,18654.32,19888.91,18310.24,19304.41,17041.57,14817.89,15402.82,14558.19,13492.42,13521.02
836567.33,38705.19,34914.26,38987.35,41171.44,45617.81,44927.96,37189.45,34024.22,32215.45,29556.56,23218.92,19369.75,18633.71,17829.64,18239.03,17938.23,18898.70,18080.90,18592.84
59801.35,44687.72,45302.70,53710.83,63223.95,34388.84,35184.62,37792.14,37383.11,33243.01,35725.31,28333.89,28610.34,30347.35,26484.05,27281.04,28291.19,26819.99,28246.76,29499.09
61799.83,42502.65,34094.49,17542.89,19893.87,22978.66,22678.18,20451.96,20506.82,17766.39,17516.60,19090.84,20059.33,20875.23,20237.50,21296.19,21792.30,22339.84,23415.15,19672.01
211320.96,17215.45,20276.53,23505.00,25460.27,25702.63,27444.58,27135.77,29175.78,20973.92,22545.21,24493.57,20630.93,17228.64,16827.13,17592.22,15795.94,15344.49,15347.27,15802.98
35732.57,18988.12,23855.86,20299.67,13090.66,15156.50,14881.20,13422.58,15089.05,16016.71,17581.38,17890.41,19336.16,20741.46,20088.09,20357.90,20079.32,20691.11,20676.41,20418.84
12864.39,15507.63,18878.26,16827.27,20459.53,20581.31,17506.01,17897.82,19515.90,20058.40,18475.50,19927.98,21401.06,22898.63,24195.31,24354.05,22794.60,22670.79,23202.00,23249.00
69088.92,31610.13,35562.28,31573.51,29026.04,34193.53,27758.25,30100.66,25465.14,28057.60,30175.64,32441.91,34697.02,33820.78,30545.39,29773.28,26463.08,25979.18,27018.22,24972.71
103133.49,100215.13,31857.03,39870.06,47627.46,42406.33,46055.47,48056.78,34233.10,32267.70,32877.79,30815.47,32141.30,34339.99,26575.80,27811.52,27723.29,28558.17,29939.87,30095.53
12063.99,22327.45,30472.26,26128.20,31273.56,36782.62,33158.50,24824.67,26681.62,29552.81,29033.24,30884.55,24390.72,24996.86,26528.58,26822.24,27576.04,28659.21,25829.23,25560.79
193482.59,39776.47,49351.23,25921.74,27442.35,32291.16,37079.96,41658.97,36775.09,40329.42,37482.71,25414.71,27196.05,27636.76,28437.87,29822.07,30999.33,32068.72,26914.00,27854.29
12063.99,22327.45,30472.26,26128.20,31273.56,36782.62,33158.50,24824.67,26681.62,29552.81,29033.24,30884.55,24390.72,24759.94,25145.78,25953.86,27066.97,24469.74,24282.70,23705.10
13173.96,14295.75,13675.52,15224.37,16797.52,13928.85,12841.72,14236.71,15431.75,16533.05,17163.74,18124.70,19411.13,20219.38,19791.15,20435.31,21435.49,22054.87,22660.77,23683.97
23810.80,29114.22,8184.31,10269.31,10676.20,12637.95,10876.67,11688.94,11030.44,10954.99,12028.17,10977.30,11406.01,10720.17,11343.72,11996.24,12456.99,12925.52,12428.92,12497.71
475254.94,120251.05,177708.49,22029.03,24138.31,26592.91,27083.06,27823.39,28826.03,29825.74,30462.22,33033.89,31034.59,31302.66,28321.09,25910.81,20446.99,19059.42,19239.99,20192.61
256173.31,40794.17,27693.13,13974.14,14886.22,16744.56,18779.81,18481.15,16819.30,16417.49,15319.88,15696.20,16912.38,15676.49,16677.76,17120.49,17797.73,18437.82,18826.34,19178.03
24885.10,47039.06,23963.11,24373.60,25241.82,18833.34,17366.24,18459.12,18401.17,19755.99,19133.17,19992.97,19390.10,20764.94,19717.12,19698.61,20832.01,21668.72,22635.49,23563.87
166268.99,20195.05,26774.13,29132.45,30870.73,29613.88,28564.63,30766.02,16616.60,16928.34,18289.45,17383.24,17929.68,18915.57,20199.98,20296.14,21373.54,20508.89,21509.34,20365.30
98705.31,16119.74,22534.43,27543.73,25400.76,20428.60,21752.53,19778.37,12920.01,12378.11,11190.75,11128.38,12046.68,12518.52,13103.79,13424.44,14073.56,14767.83,15420.43,16027.95
13699.50,22085.52,17777.83,16353.15,14119.27,13333.26,12700.00,14090.02,15419.90,16258.69,14770.01,14385.59,13785.09,14569.88,15020.48,15758.24,16630.73,17521.59,17626.56,18391.84
58668.13,116776.58,98371.33,73162.35,22116.10,21923.18,20857.55,22041.02,21989.45,22325.60,23315.58,22526.92,23624.53,23078.60,24283.40,22069.70,23016.75,20251.20,18411.60,17123.37
64152.60,54144.56,29939.96,29420.73,23704.51,17176.38,18409.89,20968.19,22582.15,21978.28,24111.68,19606.72,20816.34,19427.06,20374.34,19045.63,19260.83,19333.62,19024.22,19732.42
10584.71,17489.85,21244.25,24082.22,28851.14,34147.37,36032.36,32370.39,30769.96,26095.77,24803.05,25881.92,24740.46,25835.14,27173.73,28829.40,30192.57,29383.54,28810.03,30108.13
12371.15,23928.97,31288.86,25883.54,28467.41,18594.55,20644.39,23267.81,23427.79,25830.97,27833.36,25772.82,26570.53,25929.09,27220.75,23199.42,24129.87,23719.23,23827.67,24112.72
53059.46,100359.23,129456.37,38090.53,46454.66,29607.95,31955.81,35146.74,32303.84,32971.96,24774.91,26948.48,28243.46,26896.15,27830.98,25053.95,25239.11,25518.68,26560.20,27592.22
193482.59,39776.47,49351.23,25921.74,27442.35,32291.16,37079.96,41658.97,36775.09,40329.42,37482.71,25414.71,27196.05,27636.76,28437.87,29822.07,30999.33,32068.72,26914.00,27854.29
12063.99,22327.45,30472.26,26128.20,31273.56,36782.62,33158.50,24824.67,26681.62,29552.81,29033.24,30884.55,28750.46,26267.01,26528.58,26822.24,27576.04,28659.21,25829.23,25560.79
16056.55,6739.30,8927.91,10623.63,12647.77,13370.01,13475.51,13875.52,14305.27,14533.83,15145.87,15563.75,16292.23,17498.35,17826.87,18530.30,17130.01,17558.77,16760.55,17481.24
11458.58,8729.30,10432.39,11693.21,13493.20,16148.93,17627.57,15784.26,17102.28,16776.44,18215.45,19528.66,20925.47,22038.75,19156.68,15488.76,14593.17,14979.61,15702.00,15745.83
12063.99,22327.45,30472.26,26128.20,31273.56,36782.62,33158.50,24824.67,26681.62,29552.81,29033.24,30884.55,28750.46,26267.01,26528.58,27714.68,28498.69,29198.22,30251.44,27188.71
29616.61,36190.37,49067.30,34703.36,41290.71,30634.88,25405.53,16163.75,17605.82,19051.72,18860.64,19392.61,20558.10,22037.19,22893.64,24262.55,22149.64,21417.24,19444.28,19896.26
108095.90,23828.24,32334.22,31038.32,33848.98,33760.29,29461.62,31693.18,35544.89,37998.04,31697.51,32856.68,34967.34,35563.07,30990.61,29646.50,29187.14,25115.46,21317.82,21445.33
101474.40,41864.27,24917.20,18300.88,17241.75,20689.92,19958.37,16708.37,14624.26,15656.20,16314.14,16021.54,16298.46,15914.24,16181.51,16547.13,16279.59,16767.67,15674.41,16031.63
63485.82,46399.94,51471.87,40118.01,23410.87,26338.81,26003.59,25490.09,21148.06,18205.07,18112.81,17944.26,18990.84,19591.45,20078.37,16771.24,17311.32,17808.12,18163.95,18525.50
19723.12,15548.63,19839.25,16158.71,19219.91,21068.54,23979.08,23864.03,25326.34,18045.53,19301.11,18632.82,19675.94,19772.91,21104.70,22050.11,20860.54,21185.73,21740.15,22875.80
9231.56,14189.37,13935.53,14846.46,17500.05,20009.31,10418.20,9964.36,10874.07,11438.83,12549.19,13604.42,12552.51,13152.91,12999.71,13698.10,14471.47,14168.95,13973.34,13647.66
13383.38,9608.92,11913.23,13097.18,15721.70,15667.74,16703.38,18484.80,19479.93,19621.98,20807.81,22200.47,23957.96,23239.28,21129.46,19099.39,18808.55,19702.30,20683.29,20277.10
279637.65,18637.08,14829.73,12509.78,15011.51,14456.99,13922.80,13585.81,12838.62,14004.08,13827.03,14826.92,15772.69,16252.84,13905.74,14528.69,15130.00,15646.36,16500.45,16120.29
10799.12,10668.45,11096.43,14192.52,15888.54,15147.52,16492.89,17444.84,17477.82,18440.01,18204.55,19362.21,19729.97,20548.61,18242.13,18923.19,20103.65,21241.65,21978.01,20211.41
7133.60,13307.77,13122.30,14570.11,14365.30,16325.51,15952.07,15994.40,17630.73,16663.69,17511.05,17846.82,15446.85,16164.02,17197.74,17515.55,18543.76,19609.85,19327.44,19068.84
10584.71,17489.85,21244.25,23080.71,28455.97,30884.73,28323.97,27350.96,23486.09,22548.14,23725.01,22144.26,23550.43,25225.60,26640.38,26118.59,25777.29,27097.21,23960.45,24044.13
16024.40,18532.97,27527.60,30853.99,33224.23,31055.17,22488.28,25160.41,25118.06,24268.60,26262.86,28370.29,29515.64,31428.30,29576.76,30564.54,29117.63,26533.43,26256.20,25255.97
28188.03,50402.90,67303.55,54016.91,62875.04,29699.31,33852.33,36000.28,36367.53,37265.60,33908.80,26220.63,27651.28,29620.55,30224.86,31026.86,26490.37,26602.50,27538.62,28535.37
193482.59,39776.47,49351.23,25921.74,27442.35,32291.16,37079.96,41658.97,36775.09,40329.42,37482.71,28577.09,27532.69,29288.13,29610.88,30333.80,31686.01,32822.88,33850.37,28330.58
12063.99,22327.45,30472.26,26128.20,31273.56,36782.62,33158.50,24824.67,26681.62,29552.81,29033.24,30884.55,28750.46,26267.01,26528.58,26822.24,27576.04,28659.21,25829.23,25560.79
12063.99,22327.45,30472.26,26128.20,31273.56,36782.62,37522.13,37895.57,27927.87,29646.36,32508.19,31672.72,33458.35,30962.11,28143.30,28567.98,30065.85,31179.14,31851.59,32442.58
16862.47,10283.64,11564.83,12118.99,13096.58,14339.55,14229.63,14247.82,13198.50,14474.80,15170.46,16450.46,17750.78,15841.25,16913.65,17909.31,18898.13,19794.70,19398.16,18692.66
24577.29,17010.77,24421.12,24389.99,21272.98,19527.91,22572.02,22507.25,17799.52,18541.42,19533.68,18195.53,14187.36,14511.62,14204.79,15043.37,15944.39,16333.37,16966.02,17533.83
13722.45,8538.33,12241.75,9780.01,10104.49,11465.94,12375.91,13996.17,15196.89,16692.20,17251.05,16396.39,16835.82,17769.38,19021.15,18279.14,18428.93,18675.35,19048.99,19697.09
14580.12,20953.35,18971.02,19417.99,21732.73,23868.61,26001.51,26314.76,28779.94,31465.73,34586.48,36490.12,36101.30,30022.62,29180.50,28515.92,30095.15,28230.08,28983.44,29388.94
13236.30,9503.87,12090.43,13860.82,14669.51,16093.42,15831.99,13257.90,11974.11,12133.97,12249.46,13267.87,13321.83,14176.59,14306.49,14650.33,14073.01,13369.09,13412.62,13655.43
280767.55,18433.78,21311.75,9164.92,11097.71,12470.64,13431.23,9477.41,10643.60,11717.20,12846.84,13387.91,12777.79,13721.90,14094.36,13818.16,14284.40,13522.73,13370.52,13023.48
134973.19,58819.56,20015.16,12907.90,11956.05,11728.03,13242.19,14456.64,15689.86,17338.74,16299.54,17375.08,16831.56,17868.82,19018.43,19486.19,20067.01,20274.43,21397.55,21510.94
5318.78,9749.36,9718.31,12059.45,11937.33,13370.86,12436.04,14141.49,14370.96,15686.39,15798.07,16677.98,16587.97,17085.52,17976.01,18623.58,19519.87,19041.15,18458.04,18579.49
43734.33,50425.21,32772.39,18466.22,21900.65,22428.59,20543.44,21416.65,21900.13,21472.83,19730.68,18582.81,19524.76,18412.83,18523.88,18553.06,17163.43,17565.54,17850.84,18037.05
38108.54,20397.47,29775.77,13434.66,14037.10,15390.03,14919.82,14840.60,15354.78,16355.92,16049.21,17025.02,17928.62,17878.66,19127.17,19924.66,20472.01,21252.04,22077.64,19111.34
63728.67,61864.30,17569.28,21302.84,21508.16,19550.33,21515.51,21133.10,23160.44,25513.31,26282.97,25706.37,25163.56,25011.50,26532.03,25331.10,26314.74,27836.95,25060.53,24269.94
25273.69,40821.20,31448.38,18991.74,23434.96,26214.37,26490.93,29775.21,32924.76,29515.00,30231.27,26593.98,28165.17,30022.90,26199.45,27156.93,27403.61,26910.93,27873.20,25807.46
53059.46,100359.23,129456.37,38090.53,46454.66,29607.95,31955.81,35146.74,32303.84,32971.96,31918.34,27027.26,29194.27,30416.11,28817.37,29686.45,26619.88,26723.82,26936.44,27958.15
638486.87,197291.66,64902.05,30372.29,35230.10,26112.03,29621.57,33250.37,35926.66,33878.65,37100.07,31669.01,30415.03,30967.25,30271.34,32133.42,33006.43,34303.29,31443.72,29546.26
12063.99,22327.45,30472.26,26128.20,31273.56,36782.62,33158.50,24824.67,26681.62,29552.81,29033.24,30884.55,24390.72,24759.94,25145.78,25953.86,27066.97,24469.74,24282.70,23705.10
13769.49,25085.72,20924.76,16369.54,20351.09,22021.43,21375.19,18229.42,17736.03,17563.50,18615.14,17140.14,18207.00,19292.70,18871.13,19298.84,19044.50,17597.32,18359.43,18917.03
12063.99,22327.45,30472.26,26128.20,31273.56,36782.62,33158.50,24824.67,26681.62,29552.81,29033.24,30884.55,24390.72,24759.94,25145.78,25953.86,27066.97,24469.74,24282.70,23705.10
53967.19,68021.83,31765.72,33275.44,39809.28,22074.77,23054.61,26326.11,20551.23,16944.06,16977.90,16718.04,17771.54,18739.63,18204.23,17138.39,16896.85,15888.52,15655.84,16268.95
81170.95,84864.51,27281.91,17808.73,18188.60,21525.38,20183.90,21084.12,19690.74,21189.50,22943.06,22045.93,20869.05,21961.09,23055.02,20455.71,18081.57,18808.13,19656.08,20011.44
12092.73,17259.22,19769.50,22776.52,23972.67,22234.13,21871.54,22563.69,20062.66,17394.29,18330.14,18567.91,17135.68,17584.87,18621.54,16751.92,17675.91,18710.37,19343.35,20294.55
17750.45,26898.61,31471.82,27481.62,32489.85,25448.44,21118.12,22141.90,22518.77,23851.45,25339.24,25196.88,25275.63,26356.18,26886.08,27728.98,28960.35,27034.00,25031.07,23176.31
318876.30,21664.96,13381.73,15837.47,16871.51,17995.89,20675.15,23142.84,18931.90,20746.98,19659.96,19820.97,18378.33,19391.13,20693.20,21511.05,21902.04,22367.97,21777.58,22447.48
